,title,description,publishtime,url,content,emotion,subjectivity
796,Episode Search Results,,2020-05-08T01:55:25.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_noresults/aaac94e035c21c1b6d96feeaeb9e8a7b/,Not Text Type,0.12414772727272727,0.3521070075757575
797,Episode Search Results,,2020-03-16T10:40:07.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_results/bde12bfde4b27da6f1adafbf057c36e0/,Not Text Type,-0.10295031055900619,0.5414941338854383
798,U.S. secretary of state calls Bolton 'a traitor' over new book | CBC News,"U.S. Secretary of State Mike Pompeo on Thursday branded as ""a traitor"" former White House national security adviser John Bolton, who has accused President Donald Trump in a book of sweeping misdeeds and said he is not fit for office.",2020-06-19T01:52:02.000Z,http://www.cbc.ca/news/world/pompeo-bolton-trump-book-traitor-1.5618577,"U.S. Secretary of State Mike Pompeo on Thursday branded as ""a traitor"" former White House national security adviser John Bolton, who has accused President Donald Trump in a book of sweeping misdeeds and said he is not fit for office.""It is both sad and dangerous that John Bolton's final public role is that of a traitor who damaged America by violating his sacred trust with its people,"" Pompeo, the latest in a series of Trump allies to condemn Bolton, said in a statement.The 577-page book titled The Room Where It Happened: A White House Memoir paints an unvarnished portrait of Trump and his administration, and the sometimes dim view that Trump's advisers have of him.In one excerpt, Bolton says he received a note from Pompeo mocking Trump during a 2018 meeting with North Korean leader Kim Jong-un.""He is so full of sh-t,"" Pompeo's note said, according to a Washington Post report.Bolton also wrote that Trump ""pleaded"" with China's President Xi Jinping during a 2019 summit to help his re-election prospects and that political calculations drove Trump's foreign policy.U.S. Trade Representative Robert Lighthizer said in Senate testimony that Bolton's account was ""absolutely untrue.""""I was at the meeting. Would I recollect something as crazy as that? Of course I would,"" Lighthizer said. ""This never happened in it for sure. Completely crazy.""Trump on Thursday called the book a ""compilation of lies and made up stories"" intended to make him look bad. He tweeted that Bolton was just trying to get even for being fired ""like the sick puppy he is!""The U.S. government has asked a federal court for a temporary restraining order to prevent the release of Bolton's book, claiming it contains classified material.But the book, to be released Tuesday, is already sitting in warehouses and media outlets have obtained advance copies and published stories on it.The two sides are set to face off Friday in U.S. District Court in Washington.WATCH | Bolton's book claims Trump uninformed, White House in chaos:The NationalThe government says Bolton violated a non-disclosure agreement in which he promised to submit any book he might write to the administration for a prepublication review to ensure government secrets aren't disclosed.After working for months with the White House to edit, rewrite or remove sensitive information, Bolton's lawyer says his client received a verbal clearance from classification expert Ellen Knight at the National Security Council.But he never got a formal clearance letter, and the Trump administration contends that the book still contains sensitive material.",0.0,0.5414941338854383
799,"Face masks provided by AHS are substandard, says group of Alberta doctors | CBC News",A group called #abdocs4patients has sent a letter to the province with concerns about the current supply of face masks being provided by Alberta Health Services.,2020-05-08T00:34:17.000Z,http://www.cbc.ca/news/canada/edmonton/face-masks-provided-by-ahs-are-substandard-says-group-of-alberta-doctors-1.5560340,"A group of more than 150 Alberta doctors has sent a letter to the province expressing ""grave concerns"" about the current supply of face masks being provided to health-care workers by Alberta Health Services.The group, which calls itself #abdocs4patients, says Vanch disposable medical masks do not fit properly, consistently malfunction and cause skin irritation, nausea and headaches.Spokesperson Dr. John Julyan-Gudgeon said the letter was sent on Thursday to Health Minister Tyler Shandro and Dr. Verna Yiu, president and CEO of AHS.Julyan-Gudgeon thinks the biggest concern is that the masks don't provide adequate personal protection.""They do not have the particle filtration capacity nor the splash protection,"" he said in an interview on Thursday.Alberta health-care workers say new masks don't seal, cause rashes and headachesThe issue of the Vanch masks was first raised by health-care workers in mid-April.At the time, Jitendra Prasad, the AHS official in charge of contracting and procurement, said the masks met clinical standards and any issues had more to do with personal preferences for an older model.Prasad said the province has been buying masks from China for two decades. He said they were tested prior to being purchased.AHS reiterated its stance in a statement to CBC News on Thursday, almost identical to a statement it released on April 22.""All PPE purchased and provided by AHS is approved for medical use and meets health-care standards,"" the Thursday statement said.""AHS has worked with the suppliers to have the nose pieces adjusted and the length of the mask [from nose to chin] increased for a better fit. These changes will be in place for the next shipment to AHS.""Alberta mask issues a matter of personal preference, official saysIn the meantime, AHS recommends that doctors can compress the entire edge of the mask containing the nose piece in a 'W' shape to help the fit across the nose, and adding a face shield for extra protection.AHS says it is confident it can resolve the issues that have been identified and that it has created a quality control group to field test any new models or products.That's not good enough for Julyan-Gudgeon.""The government, in the form AHS media, has stated that they are meeting a standard,"" he said. ""Then when you challenge them on it they send you links as to how to wear the mask … but they seem to shy away from any discussion of the exact performance standards."" Julyan-Gudgeon believes AHS is only focusing on esthetics.""They're not getting the point that the actual protection performance of these masks are, by an established protocol, already substandard,"" he said.He said he wants the government to be more transparent about understanding the standards and then to follow through on delivering those standards.",0.0,0.3521070075757575
801,CBC News Top Headlines – Evening,Get all the top stories from Canada and the World. - 2020-09-09,2020-09-09T00:00:00.000Z,http://subscriptions.cbc.ca/newsletter_static/messages/top-headlines-evening/2020-09-08/,Not Text Type,0.0,1.0
803,Episode Search Results,,2020-03-08T04:20:14.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_noresults/4eb815c81b97cc29cf1a76f129af88ab/,Not Text Type,0.0,1.0
805,Episode Search Results,,2020-04-30T12:26:35.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_noresults/263136f23f608b1138c8158cae38de7f/,Not Text Type,0.05863636363636364,0.3743235930735931
807,"CBC Atlantic Tonight December 02, 2020","A comprehensive round-up of the day's news from throughout Nova Scotia, New Brunswick, Prince Edward Island and Newfoundland and Labrador.",2020-12-03T03:00:00.000Z,http://www.cbc.ca/player/play/1826953795944,Not Text Type,0.0,1.0
809,CBC Gem - Absolutely Canadian - Laughter at Lion D'Or,"Stand-up comedy from Montreal's historic Cabaret Lion D'Or. Hosted by Ali Hassan, featuring Martha Chaves, Wassim El-Mounzer, Hoodo Hersi, Rodney Ramsey, Eman el-Husseini, and Jess Salomon (Quebec).",2020-08-15T22:14:41.000Z,http://gem.cbc.ca/media/absolutely-canadian/episode-23/38e815a-00f38426bc3,Not Text Type,0.06812354312354311,0.3794289044289045
810,Episode Search Results,,2020-03-01T21:56:33.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_results/42aaa06d7ec97af0fc4d3f76a11f30c0/,Not Text Type,0.0,1.0
811,Episode Search Results,,2020-03-01T20:47:19.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_noresults/35971ae13442f7240d0ee553689c2cf0/,Not Text Type,0.0,1.0
812,Episode Search Results,,2020-03-01T20:47:11.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_noresults/7dd548a4af24853b3d27514524118a52/,Not Text Type,0.0,1.0
813,Episode Search Results,,2020-03-01T19:48:02.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_noresults/4fdad7deb24c9f3f3e7f0c2dc7c50fa6/,Not Text Type,0.0,1.0
814,Episode Search Results,,2020-03-01T14:50:10.000Z,http://www.cbc.ca/passionateeye/m_episodes/_search_noresults/2da92b66ccbe827b67192559f044ec9a/,Not Text Type,0.0,1.0
815,CBC Gem - The Sunday Scrum - Episode 9,An in-depth panel discussion touching on politics and other topics of the week.,2020-08-09T19:04:36.000Z,http://gem.cbc.ca/media/the-sunday-scrum/season-1/episode-9/38e815a-0130320f9cf,Not Text Type,0.0,1.0
817,"CBC Gem - Watch Live Regional Channels, Sports and News Online","Federal government officials brief the media on Canada's response to the coronavirus. Stranded Canadians will be airlifted out of Wuhan, China, when officials get necessary authorization from the Chinese government.",2020-02-03T16:34:56.000Z,http://gem.cbc.ca/live/1692701251655,Not Text Type,0.0,1.0
818,CBC releases Sanctioned episodes 9 and 10 before the trial of Meng Wanzhou begins next week,CBC reporter Jason Proctor speaks with Stephen Quinn about Huawei's charm offensive towards Canada in lead up to the trial.,2020-01-13T05:00:00.000Z,http://www.cbc.ca/player/play/1670199363763,Not Text Type,0.0,1.0
823,CBC Gem - Normal People - Episode 1,"In a school in small-town west of Ireland, Connell is a well-liked, good looking and athletic student. Marianne is a proud, intimidating, and unpopular loner who actively avoids her classmates and questions her teachers’ authority.",2020-05-27T13:00:53.000Z,http://gem.cbc.ca/media/normal-people/season-1/episode-1/38e815a-012ae292d56,Not Text Type,0.13790745464852608,0.46159297052154197
824,Coronavirus fears putting a damper on cruise bookings | CBC News,Some local travel agencies are reporting a decline in cruise vacation bookings and an increase in cancellations over fears caused by the coronavirus outbreak.,2020-02-20T16:00:11.000Z,http://www.cbc.ca/news/canada/ottawa/coronavirus-cruise-ship-bookings-1.5469283,"Some local travel agencies are reporting a decline in cruise vacation bookings and an increase in cancellations over fears caused by the coronavirus outbreak.Katherine Le, president of Ottawa-based Eastview Travel, said about 15 per cent of her cruise vacation bookings have been cancelled or postponed in the past three weeks.""People are worried about what's going on if they go on a cruise ship,"" Le said. ""They worry about getting infected with the coronavirus.""The outbreak originated in Wuhan, China, and has since infected over 74,000 people in that country and another 924 worldwide, according to an update Wednesday from the World Health Organization (WHO).That includes passengers who were aboard the Diamond Princess cruise ship in the Japanese port of Yokohama.The decline in cruise ship bookings comes as Canadian airlines have cancelled most flights to China and the government has issued a travel warning for the country, exacerbating the situation for travel agents like Le who focus on Asia.A total of 621 passengers from the Diamond Princess are now infected, including 57 Canadians. It's the largest cluster of cases outside China, the WHO has said.Passengers who tested negative for coronavirus began to disembark Wednesday after a two-week quarantine that infectious disease experts have criticized for doing more harm than good.Le said her customers have expressed fears of being caught in a similar situation.""When you get on a cruise ship that means you get trapped in there, and you cannot leave,"" Le said.In another case, the MS Westerdam sailed from port to port in Asia seeking to offload passengers, only to be denied at each one.Finally, the government of Cambodia allowed it to dock in Sihanoukville.One passenger who disembarked tested positive for the respiratory illness caused by the virus, which is officially known as COVID-19.Wen Jin, sales manager at Midearth Travel, which specializes in all-inclusive packages to China, said anxiety among potential cruise-goers extends beyond those travelling to Asia.Jin also organizes flight and cruise packages to the Caribbean in partnership with Sunwing Airlines. She said she hasn't received any new bookings for cruises since Jan. 15.Instead, Jin said she's been dealing mainly with cancellations and refunds, which has been eating into her commission.""I work double,"" Jin said. ""One time it's to buy the cruise, the other time it's to refund the cruise. So I work two hours, but I get nothing.""Jin said one family who had a cruise booked for Feb. 8 leaving from Miami, Fla., cancelled after they heard about an incident on a New Jersey cruise ship.In that case, the Royal Caribbean's Anthem of the Seas was delayed at its departure port over fears that four people had coronavirus.While the people later tested negative, the scare was enough for the family to decide the risk wasn't worth it, Jin said.""They are afraid off being stopped inside of the ship, so they cancelled the trip,"" she said.Jin said other families were forced to cancel and refund their trips when some cruise lines adopted policies barring people with Chinese, Hong Kong or Macau passports from their ships.The situation is not the same at all agencies.Mohinder Hona, general manager of Honda Travel, said his cruise vacation business has not been impacted so far.""Obviously, that is a concern right now, but it hasn't really stopped people from booking cruises because everyone knows that this is not something that is going to last forever,"" Honda said.Honda pointed out that people often book cruises months, if not years in advance.A spokesperson for the Association of Canadian Travel Agencies said the industry group is in the process of surveying its members to assess trends in light of the coronavirus outbreak, but won't have results until next week.",0.0,0.37472170686456396
826,Chinese students trying to recoup thousands of dollars from Canadian homestay providers they say misled them | CBC News,A group of students from China and their parents say they're trying to recoup thousands of dollars from a family of homestay providers in Canada who promised a level of service they didn't deliver.,2020-01-06T09:00:00.000Z,http://www.cbc.ca/news/canada/toronto/international-students-china-homestay-toronto-british-columbia-1.5402622,"Several Chinese international students are warning others about a pair of homestay providers thousands of kilometres apart who they allege are taking advantage of young newcomers moving to Canada for high school. CBC News has spoken with seven students from China and their parents who allege the mother-daughter pair lied about the living conditions in their homes in Toronto and Burnaby, B.C., and broke the terms of their room-and-board contracts.The students described similar experiences of moving into a situation that was not as advertised, including seeing their hosts eat steak after feeding the teens hot dogs and leftovers and discovering that what they had been told would be a short walk to and from school would actually take hours each day.Many of the students are now trying to recoup thousands of dollars after moving out early.""I want my money back, and I don't want any other students to go through what my daughter did,"" said Li Limei, the mother of a teenager who lived at the homestay in Toronto. In the summer of 2018, Li started scouring the internet for housing for her 15-year-old daughter, Angel An, who was to start Grade 10 at Loretto Abbey Catholic Secondary School in Toronto that fall. ""I wanted Angel to get a head start at a Canadian high school,"" Li said in Mandarin, during a video interview on the WeChat app from her home in Beijing. She hoped finishing high school in Toronto would boost her child's chances of getting accepted into a Canadian university.Angel was preparing to join the annual influx of tens of thousands of Chinese students to Canada whose parents share that hope.In 2019, there were almost 70,000 Chinese international students of elementary school, high school and university age in Canada — up by about 10,000 from five years ago, according to Immigration, Refugees and Citizenship Canada.The sharp increase has fuelled the business of housing students.Li easily found housing for Angel through WeChat, a popular place for Chinese families, homestay providers and settlement agencies that help people find homestays to make connections. She said a woman named Fiona Liu saw her post to the homestay group and offered to host Angel. Li said she made it clear she did not want her teen daughter sharing a house with male students and the home had to be pet-free because of her daughter's allergies to cats and dogs. ""Fiona promised she only accepts girls, that there were no male students,"" said Li. The contract Li signed stipulated there would be no pets. Li was satisfied when she got a first-hand look inside the detached three-storey house when she helped Angel move in August 2018. CBC News reviewed Li's rental agreement, which showed she paid $20,800 for a year's rent before Angel moved in.Within a month, Angel called her mother to say Liu had a dog and a male student had moved in. Li immediately contacted the homestay provider saying her daughter couldn't live with male students or dogs. She said Liu didn't listen and even brought home a second dog a few months later. Angel's mom said her daughter's asthma flared up and she developed allergic dermatitis.Because of the stress of her living situation, Angel dropped out of school in May and moved back to China, four months before her homestay contract was up.""I regret it so much,"" said Li. ""It really affected my daughter."" Li has since been trying to get about $8,000 in rent and deposit money back because she argues Liu broke the terms of the contract. Despite trying to contact Liu multiple times, Li said the homeowner has not answered her.""To this day, she hasn't returned my money,"" she said. CBC News reached out to Liu through email and phone calls, but she has not responded. On a visit to Liu's Toronto house in October, CBC spoke with several Chinese international students who confirmed she was hosting them.A teenage girl who had been living there for four months said her experience has been positive. However, her male housemate's room does not have a door. She said there's just a carpet hanging over it. On a subsequent visit to the house in December, a man who several students confirmed is Liu's husband, spoke with CBC News outside the house. He refused to identify himself or confirm whether Liu or any international students live there. But, when asked why Liu would allow male students into the house when she had said there would only be females, he said such an arrangement would be nonsensical in the real world. ""Can you segregate men and women on the TTC, for example?"" he said in Mandarin, referring to Toronto's public transit system. The seven families with whom CBC spoke found accommodation for their children either with Liu in Toronto or with her daughter, Tiff Lei, in Burnaby, B.C.All seven have attempted to get refunds — that add up to about $40,000 — but they allege the pair either stall, send cheques that bounce or don't respond at all.CBC News tried to call, email and text Lei about the allegations. The calls went to voice mail each time. A response to a text said it was the wrong number, even though the families verified the number belongs to Lei. Oswald Li, 19, said he's trying to get back his $1,400 damage deposit from Lei. He and another Chinese student lived with her in Burnaby for six months before moving out in February 2019. He described the experience as a ""nightmare."" He said he was promised three nutritious meals a day but was often fed beef jerky, french fries and hot dogs. He said much of the food wasn't fresh. Sometimes, after he finished eating, he would see Lei enjoying a steak for dinner, he said. Photos on a now-defunct website advertising the homestays in Toronto and Burnaby showed photos of chicken, cake and crab.When asked about the quality of the food, the man at the Toronto home told CBC News, ""You can't eat seafood every day.""After he moved out, Oswald Li said Lei gave him a cheque equalling the amount of his damage deposit. He said it bounced.""It was frustrating,"" he said. The parents, children and settlement agencies with whom CBC News spoke found each other by chance on WeChat and soon discovered they'd had similar experiences dealing with the same two people in Canada. They discovered Liu went by different names in her communication with different families. To Li Limei, she was ""Fiona Liu"" or ""Liu Jia."" To others, she was ""Gao Ling Qian."" CBC News confirmed through property records that both properties in Ontario and B.C. are owned by the same family. The director of a Beijing-based agency that helped settle Oswald Li and some other students in Canada told CBC News he feels betrayed by both the mother and daughter, with whom he placed students.""I feel angry, really, really angry. The students are young, and [Liu and Lei] lied to them,"" said Li Peng, director of CAEL Education Consulting, from his office in Beijing. He said Lei gave the families an address of a home closer to the students' school, but when they arrived in Burnaby, the teens were taken to a homestay farther away. In Toronto, Liu told some students their home was a five- to 15-minute walk to their schools. When they arrived, they realized the walk was closer to 90 minutes. All the students CBC News spoke with moved out early but not all have returned to China.Li Peng said his company and another settlement agency based in Shijiazhuang, China, that also worked with Lei in Burnaby, reimbursed the students themselves.He said he got back $9,000 from Liu after suggesting he would send friends of his to her house to collect.Both companies say they are still owed thousands of dollars.""We trusted [them],"" he said. ""It was our mistake.""Some of the parents who spoke with CBC News are considering legal action, but say it's tough because they live in China and are not able to navigate Canada's legal system from there. Li Peng said the family took advantage of young students who are alone in the country and don't have a support network or knowledge of how the legal system works. ""They don't have any other relatives in Canada,"" he said. ""They don't know how to protect themselves."" ",0.02292517006802721,0.37472170686456396
828,Doctors share concerns as ICUs brace for influx of patients due to coronavirus resurgence | CBC News,Intensive care physicians and nurses share their concerns as they brace for an influx of patients that threatens to overwhelm hospitals due to the resurgence of the coronavirus and the flu.,2020-10-29T08:00:00.000Z,http://www.cbc.ca/news/health/covid-19-icu-canada-fall-1.5780468,"Intensive care physicians and nurses share their concerns as they brace for an influx of patients that threatens to overwhelm hospitals due to the resurgence of the coronavirus and the flu.When Canadians successfully flattened epidemic curves during the summer, the goal was to prevent hospitals and intensive care units from facing a crush of too many patients with COVID-19 all at once. Health officials wanted to avoid what happened in hospitals in New York City, where refrigerated trailers were used as temporary morgues.But the recent surge of new coronavirus cases in all provinces beyond Atlantic Canada has already thwarted surgery plans and led to the cancellation of surgeries such as hip replacements at one hospital in Toronto and postponements in Edmonton.Dr. Bram Rochwerg, an associate professor at McMaster University and critical care lead at the Juravinski Hospital in Hamilton, anticipates a surge of patients with COVID-19, and he worries they won't be able to accommodate them all as more surgeries resume.Unlike in the spring, beds and crucial staffing need to be reserved for medical and surgery patients, too. Traditionally, autumn in hospitals means scrambling for health-care workers such as nurses and respiratory therapists to backfill those sick with the cold and flu or who need to stay home to care for sick children.""We're all worried about it,"" Rochwerg said. ""You see the provincial [COVID-19] numbers creep up day by day. We see that critical care numbers [of ICU patients] creep up.""Rochwerg said that fortunately, the number of critically ill patients in Hamilton is currently in the single digits but that the trend is headed in the wrong direction. The challenge, he said, is to find a balance between adding restrictions to protect vulnerable populations such as residents in long-term care homes while preserving crucial aspects of society.Rochwerg also pointed to several lessons physicians worldwide have learned to help take better care of patients critically ill with COVID-19 during the resurgence.""We should treat them like we would any other patient,"" he said. ""Sometimes, you just need [to insert] a breathing tube.""When patients are on a ventilator, it takes the skilled hands of four to six hospital staff, including a respiratory therapist who regularly checks the breathing set up and tubing to ensure the airway is protected, as well as nurses to safely turn or ""prone"" them onto the stomach to improve ventilation.WATCH | Why trend in COVID-19 resurgence is concerning:NewsThe importance of getting patients up and out of bed, including those on ventilators when possible, as well as excellent nursing care and other day-to-day supportive care can't be minimized.""Supportive care is not the sexy part of it, but it's so crucial,"" Rochwerg said.It gives patients' bodies time to heal themselves, he said.Patty Tamlin, a registered nurse working in critical care at a hospital in Toronto's east end, said she's also concerned about the coming cold-and-flu season.""One of the biggest concerns is you may be overrun by patients,"" Tamlin said.Her message to Canadians? ""Tell everyone to get their flu shot.""In the spring, the Ontario government created more beds for patients needing long-term ventilated care at a rehabilitation hospital. Even if administrators find more space for more beds, adding temp agency nurses can only go so far, she said.""It's going to be a long time,"" Tamlin said. ""It's fatiguing … to have this constantly on our head all the time about COVID on top of our regular work.""Experience, though, has helped ICU staff to prepare for a resurgence of COVID-19 patients.""The more you do something, the more comfortable you are with going in and out of a room,"" for example, to perform CPR during a ""protected code blue"" for cardiac arrest when wearing full personal protective equipment, which can be exhausting. The masks, gowns and gloves need to be donned and removed carefully to avoid health-care workers contaminating themselves.Dr. Eddy Fan, medical director of the Extracorporeal Life Support (ECLS) program at Toronto's University Health Network, said the increase in COVID-19 cases so far is ""manageable.""Extracorporeal membrane oxygenation (ECMO) is like an artificial heart and lung machine to support the sickest patients. People with COVID-19 who were intubated at hospitals across Ontario and didn't improve with conventional therapy were transported to Toronto General for ECMO. Still, Fan said, ""We're going to need to brace ourselves for another potential flood of very sick patients.""During the spring, patients were transferred to Toronto General, but family members could not visit. Fan said cutting off patients from their relatives harmed morale not only among loved ones, but it pained people working in the hospital, too.But influenza season also typically brings patients with lung failure who may need ECMO.""Their families ask questions like 'they're dying of the flu?'"" Fan said. ""COVID is no different as a viral infection. We see even young patients come with very severe lung failure requiring ECMO.""During Toronto's first wave of COVID-19, the team successfully treated a 22-year-old with ECMO.While respiratory failure from COVID-19 can resemble that of the flu, doctors say the scale is much larger.Dr. Gregory Haljan, head of Surrey Memorial Hospital's critical care department in British Columbia, said influenza has vaccines and medical treatments to shorten symptoms and improve death rates. COVID-19 doesn't, aside from corticosteroids for severe cases.When Haljan and his co-authors across the Lower Mainland looked at 117 people with COVID-19 who were admitted to ICU between Feb. 20 and April 17, they found the mortality rate ranged from one in six to one in 10.In comparison, the first studies from China and Italy showed mortality rates as high as one in two or one in three.Haljan credited having time to prepare, Dr. Bonnie Henry's ""outstanding"" leadership as the provincial health officer, the support of British Columbians, hard work and luck.""We never got overwhelmed,"" he said.To prevent being overwhelmed, Haljan said the hospital and its health region focused on basics, including:""It can be a challenge in that things change very, very slowly because safety is our primary focus,"" said Haljan, who works at one of the hospitals caring for among the highest volume of patients in the emergency department, according to the Canadian Institute for Health Information.""Research is how we keep change safe.""Haljan said that includes research not only on vaccines and drugs but also measuring patterns and assessing them in areas such as delivering health services.",0.0,0.5736735959076383
829,Kids are review-bombing homework apps,"While we try to quickly embrace online learning during the pandemic, kids seem to have other plans. They’re review-bombing homework apps. It’s the practice of flooding a target with negative reviews to tank its score. One commonly used app in China even pleaded with children to stop giving it one-star reviews. Tech columnist Manjula Selvarajah looks at review-bombing and a growing revolution by the internet’s youngest citizens:",2020-04-15T04:00:00.000Z,http://www.cbc.ca/player/play/1727678531794,Not Text Type,0.03812696861083959,0.35050667970022803
